p17,A,1710,76,1.7,141,342,-4
p17,A,1720,68,1.8,135,343,-6
p17,A,1840,96,2.1,176,350,-18
p17,A,1850,76,3.0,158,350,-19
p17,A,1900,83,3.5,166,351,-21
p17,A,1912,75,2.5,159,352,-23
p17,A,1924,56,3.8,144,352,-25
p17,A,2012,47,3.0,142,354,-33
p17,A,2024,57,2.6,154,354,-35
p17,A,2100,81,4.4,0,354,-42
p17,A,2112,112,2.5,31,354,-44
p17,A,2136,72,3.7,165,354,-48
p17,A,2148,84,3.9,175,353,-50
p17,A,2200,135,3.3,43,352,-52
p17,A,2212,160,2.0,75,351,-54
p18,-45,0010,88,1.6,72,325,-71
p18,A,0050,127,2.8,149,304,-72
p18,A,0100,136,1.6,148,298,-67
p18,A,0330,90,1.8,178,253,-54
p18,A,2245,146,1.6,92,349,-60
p18,-44,0000,104,2.0,80,331,-71
p18,A,0020,176,2.0,167,319,-71
p18,A,0050,118,2.0,130,304,-73
p18,A,0100,149,1.6,169,296,-73
p18,A,0420,65,1.8,164,249,-45
p18,A,0436,60,1.7,162,249,-42
p18,A,0600,50,2.0,165,251,-27
p18,A,0612,44,1.6,161,251,-25
p18,A,0624,62,1.6,1,252,-23
p18,A,0836,63,1.6,23,263,-2
p18,A,0848,57,1.6,178,264,0
p18,A,0900,52,1.6,15,266,1
p18,A,0912,56,1.6,22,267,3
p18,A,1320,99,1.7,103,309,18
p18,A,1440,100,1.8,130,318,16
p18,A,1600,122,2.9,175,335,6
p18,A,1630,97,1.6,155,339,3
p18,A,1640,103,3.7,164,340,1
p18,A,1700,102,2.1,166,343,-2
p18,A,1710,90,2.3,155,344,-3
p18,A,1730,90,2.1,159,346,-6
p18,A,1740,70,2.1,141,347,-7
p18,A,1840,91,2.5,171,352,-17
p18,A,1900,57,2.0,140,353,-21
p18,A,1912,99,3.0,4,354,-23
p18,A,1924,43,3.7,130,354,-25
p18,A,1936,51,2.2,139,355,-27
p18,A,2024,86,2.0,182,357,-35
p18,A,2048,75,4.3,175,357,-40
p18,A,2100,64,4.8,166,357,-42
p18,A,2112,94,1.6,18,357,-44
p18,A,2124,25,2.7,131,357,-46
p18,A,2136,26,4.4,134,357,-48
p18,A,2148,94,5.0,25,356,-50
p18,A,2200,179,2.0,112,355,-52
p18,A,2310,102,2.0,54,347,-64
p19,-42 30,0000,127,2.0,100,334,-72
p19,A,0010,95,2.8,73,330,-73
p19,A,0020,137,2.4,123,323,-74
p19,A,0030,126,2.0,120,318,-75
p19,A,0050,132,2.0,144,304,-75
p19,A,0100,125,2.4,149,295,-75
p19,A,0400,86,1.7,3,247,-49
p19,A,2350,104,2.4,70,340,-71
p19,-42,0000,141,1.6,114,334,-72
p19,A,0010,104,2.1,82,330,-73
p19,A,0020,3,2.5,169,323,-74
p19,A,0050,118,1.6,130,304,-75
p19,A,0100,132,2.3,155,295,-75
p19,A,0612,71,2.0,10,249,-24
p19,A,0820,67,2.1,24,260,-3
p19,A,0850,78,1.7,40,263,1
p19,A,0900,69,2.1,32,264,3
p19,A,0912,59,1.7,25,266,4
p19,A,0924,68,1.7,36,267,6
p19,A,0936,62,1.7,32,269,8
p19,A,1220,85,1.9,89,297,20
p19,A,1320,101,1.7,121,309,20
p19,A,1640,111,2.2,172,342,3
p19,A,1650,89,2.2,151,343,1
p19,A,1830,40,1.6,118,353,-14
p19,A,1840,175,2.5,75,354,-16
p19,A,1850,10,1.7,91,354,-18
p19,A,1900,122,1.7,25,355,-20
p19,A,1912,47,3.7,131,356,-22
p19,A,1924,44,3.7,130,357,-24
p19,A,1936,51,2.8,139,357,-26
p19,A,2024,72,2.2,166,359,-35
p19,A,2036,50,3.0,146,359,-37
p19,A,2048,89,5.5,8,360,-39
p19,A,2100,100,2.3,20,360,-42
p19,A,2112,152,2.6,74,360,-44
p19,A,2124,41,3.0,145,360,-46
p19,A,2136,72,5.0,178,360,-48
p19,A,2148,76,2.2,4,359,-51
p19,A,2200,87,2.3,18,359,-53
p19,A,2220,50,2.1,165,357,-56
p19,A,2240,89,1.6,29,355,-60
p20,A,2250,100,2.2,42,354,-61
p20,A,2350,112,1.9,78,340,-71
p20,-40,0010,73,2.2,41,339,-74
p20,A,0020,65,2.3,49,327,-76
p20,A,0050,120,1.6,132,304,-77
p20,A,0120,75,3.6,118,278,-76
p20,A,0130,104,2.4,153,273,-75
p20,A,0320,86,1.6,178,245,-56
p20,A,0350,79,1.6,176,244,-51
p20,A,0400,63,1.6,163,243,-49
p20,A,1430,99,2.0,134,323,19
p20,A,1450,119,2.1,159,326,17
p20,A,1510,80,3.6,124,330,15
p20,A,1620,100,1.8,27,341,7
p20,A,1700,102,2.1,166,346,1
p20,A,1720,102,2.1,170,348,-2
p20,A,1830,180,2.0,77,355,-14
p20,A,1840,116,1.7,15,356,-16
p20,A,1850,116,2.0,16,356,-17
p20,A,1900,100,2.1,2,357,-19
p20,A,1912,78,2.3,161,358,-21
p20,A,1924,29,3.2,114,359,-24
p20,A,2012,46,2.2,137,1,-32
p20,A,2024,61,3.1,154,2,-35
p20,A,2036,92,2.6,7,2,-37
p20,A,2048,116,4.3,33,2,-39
p20,A,2100,84,2.3,2,2,-42
p20,A,2124,12,3.2,114,3,-46
p20,A,2136,28,3.0,132,3,-48
p20,A,2148,75,2.2,3,2,-51
p20,A,2200,92,2.2,20,2,-53
p20,A,2220,115,1.6,47,1,-57
p20,A,2230,91,2.6,25,0.4,-58
p20,A,2240,100,2.6,36,359,-61
p20,A,2250,78,2.3,17,358,-62
p20,A,2350,71,1.8,32,344,-72
p20,-38,0000,79,2.2,42,344,-75
p20,A,0010,74,2.4,43,339,-76
p20,A,0020,67,3.1,46,331,-78
p20,A,0130,124,2.2,177,268,-77
p20,A,1010,23,3.9,178,271,15
p20,A,1030,85,2.1,64,275,17
p20,A,1400,94,1.7,124,318,23
p21,A,1510,91,2.7,135,331,17
p21,A,1520,83,3.5,130,333,16
p21,A,1550,73,1.7,125,338,12
p21,A,1830,70,3.4,147,357,-13
p21,A,1840,173,2.0,72,358,-15
p21,A,1850,149,1.6,48,358,-16
p21,A,1900,37,2.0,118,359,-18
p21,A,1912,39,3.0,121,360,-21
p21,A,1924,24,3.0,108,0.8,-23
p21,A,2000,70,1.6,159,3,-30
p21,A,2036,133,2.7,46,4,-37
p21,A,2048,99,3.7,14,5,-39
p21,A,2112,98,1.7,17,5,-44
p21,A,2124,72,2.2,172,6,-46
p21,A,2200,85,3.3,10,5,-53
p21,A,2212,73,2.8,180,5,-56
p21,A,2224,62,3.6,173,4,-58
p21,A,2236,89,2.9,21,4,-60
p21,A,2248,73,2.0,8,3,-63
p21,A,2324,100,2.0,45,357,-69
p21,A,2336,43,1.8,173,354,-71
p21,A,2348,97,2.0,52,350,-73
p21,-37 30,0000,76,2.0,36,347,-76
p21,A,0010,95,2.8,61,342,-77
p21,A,0020,68,1.6,43,334,-79
p21,A,0040,41,1.6,41,314,-80
p21,A,0130,105,2.4,161,265,-77
p21,A,0145,123,2.0,10,256,-75
p21,A,0240,92,1.6,1,242,-65
p21,A,0250,89,1.6,0,242,-63
p21,-36,0000,99,2.7,55,350,-77
p21,A,0030,39,2.6,21,329,-80
p21,A,0050,85,1.6,82,304,-81
p21,A,0100,70,3.3,98,288,-81
p21,A,0110,66,1.6,105,279,-81
p21,A,0120,77,1.7,130,268,-79
p21,A,0140,90,2.0,159,255,-76
p21,A,0145,99,4.0,170,253,-76
p21,A,0150,130,3.5,23,251,-75
p21,A,0200,138,1.6,36,247,-73
p21,A,0210,119,1.6,21,245,-71
p22,A,0220,120,1.7,26,243,-69
p22,A,1300,35,1.7,47,305,27
p22,A,1350,86,2.6,112,316,25
p22,A,1420,74,2.3,107,323,23
p22,A,1430,114,1.7,149,325,22
p22,A,1520,35,1.6,82,334,17
p22,A,1530,108,2.3,156,336,16
p22,A,1840,123,2.0,21,359,-14
p22,A,1850,87,1.6,166,0.1,-16
p22,A,1912,16,2.9,98,2,-20
p22,A,1924,51,3.5,134,3,-22
p22,A,1936,67,1.7,151,4,-25
p22,A,2048,74,5.2,167,7,-39
p22,A,2100,144,2.5,59,8,-41
p22,A,2112,80,4.0,176,8,-44
p22,A,2124,84,2.7,2,8,-46
p22,A,2150,64,1.6,164,9,-51
p22,A,2200,71,2.3,172,9,-53
p22,A,2212,62,2.7,167,8,-56
p22,A,2224,47,1.7,154,8,-58
p22,A,2236,72,2.7,1,8,-61
p22,A,2248,82,2.9,13,7,-63
p22,A,2312,89,1.7,25,4,-68
p22,A,2348,96,3.0,46,356,-74
p22,-35,0000,78,2.0,31,354,-77
p22,A,0030,59,2.0,37,332,-81
p22,A,0050,83,2.0,95,305,-82
p22,A,0100,70,2.8,102,287,-82
p22,A,0110,60,2.0,104,276,-81
p22,A,0120,92,2.0,149,264,-80
p22,A,0130,43,2.0,107,258,-79
p22,A,0140,99,4.8,1,251,-77
p22,A,0145,119,3.6,14,249,-76
p22,A,0200,122,2.8,24,244,-73
p22,A,0210,96,2.4,0,242,-72
p22,A,0220,111,1.6,19,240,-69
p22,A,0240,106,1.6,19,238,-65
p23,-34,0000,78,2.7,27,358,-78
p23,A,0010,86,2.9,40,354,-79
p23,A,0020,68,3.7,32,345,-81
p23,A,0030,60,2.1,34,336,-82
p23,A,0040,76,2.3,70,319,-83
p23,A,0050,88,2.1,100,305,-83
p23,A,0100,68,2.3,101,284,-83
p23,A,0110,62,2.1,109,272,-82
p23,A,0120,99,1.6,161,260,-81
p23,A,0130,176,1.6,75,254,-79
p23,A,0140,135,6.1,32,247,-77
p23,A,0150,172,3.7,72,244,-76
p23,A,0200,137,1.6,41,241,-73
p23,A,0640,47,1.6,171,243,-17
p23,A,0720,79,2.0,28,247,-9
p23,A,0750,53,1.6,5,250,-4
p23,A,0810,54,1.6,1,252,-1
p23,A,1420,126,2.8,159,324,25
p23,A,1430,4,2.0,39,325,24
p23,A,1440,100,1.6,139,328,23
p23,A,1450,100,1.6,140,329,22
p23,A,1510,13,2.0,58,333,20
p23,A,1520,140,2.4,7,335,19
p23,A,1530,106,2.4,155,337,18
p23,A,1630,116,2.0,175,346,10
p23,A,1640,115,2.0,176,348,8
p23,A,1730,101,2.4,170,354,0
p23,A,1800,117,1.6,10,358,-6
p23,A,1810,117,1.6,11,358,-7
p23,A,1820,107,2.4,2,359,-9
p23,A,1830,155,2.0,52,0.2,-11
p23,A,1840,102,2.0,179,1,-13
p23,A,1850,124,2.4,22,2,-15
p23,A,1900,104,1.6,4,3,-17
p23,A,1924,29,1.8,112,5,-22
p23,A,1936,66,1.7,150,6,-24
p23,A,1948,66,1.7,151,7,-26
p23,A,2036,63,2.0,154,9,-36
p23,A,2048,127,2.7,39,10,-39
p23,A,2112,65,4.1,160,11,-43
p23,A,2124,77,4.2,173,11,-46
p23,A,2148,88,1.6,7,12,-51
p23,A,2224,57,3.0,160,12,-58
p24,A,2236,86,2.7,11,12,-61
p24,A,2248,70,2.7,177,11,-63
p24,A,2312,89,1.6,21,9,-68
p24,A,2324,71,2.6,6,8,-71
p24,A,2336,80,4.1,18,6,-73
p24,A,2348,95,3.5,38,3,-75
p24,-32,0000,60,2.4,0,7,-78
p24,A,0010,75,2.6,19,3,-80
p24,A,0020,69,2.6,22,355,-82
p24,A,0030,63,2.1,26,346,-84
p24,A,0040,78,2.6,64,325,-85
p24,A,0050,74,2.9,86,306,-85
p24,A,0100,65,1.8,109,276,-85
p24,A,0120,1,2.1,74,249,-82
p24,A,0140,156,2.1,61,239,-78
p24,A,0150,174,1.8,82,236,-76
p24,A,0200,136,2.1,48,234,-74
p24,A,0240,115,2.0,35,231,-66
p24,A,0300,118,2.0,40,230,-61
p24,A,0710,56,1.6,4,244,-10
p24,A,0720,73,1.6,22,245,-8
p24,A,0740,55,1.6,7,247,-4
p24,A,0810,75,1.6,30,250,1
p24,A,0820,53,2.6,10,251,3
p24,A,0920,51,2.1,17,260,13
p24,A,1200,155,2.0,155,291,29
p24,A,1350,113,2.0,139,317,29
p24,A,1450,11,2,51,330,24
p24,A,1500,11,2.0,54,333,23
p24,A,1620,102,1.6,160,347,12
p24,A,1650,110,2.0,172,351,8
p24,A,1710,102,2.4,160,353,4
p24,A,1720,104,2.4,171,355,2
p24,A,1800,96,2.5,168,359,-5
p24,A,1810,93,2.6,163,0.1,-6
p24,A,1820,105,2.4,0,1.0,-9
p24,A,1830,133,2.4,29,2,-10
p24,A,1900,98,2.1,177,5,-16
p24,A,1912,83,2.2,164,6,-19
p24,A,1936,65,1.7,148,8,-23
p24,A,2000,54,1.6,139,10,-28
p25,A,2012,82,1.7,168,10,-31
p25,A,2036,67,2.3,156,12,-36
p25,A,2100,52,1.7,143,13,-41
p25,A,2112,157,2.3,69,14,-43
p25,A,2124,43,4.5,137,14,-46
p25,A,2200,83,2.0,0,15,-53
p25,A,2212,68,2.7,166,16,-56
p25,A,2224,60,2.2,159,16,-58
p25,A,2236,84,2.7,5,16,-61
p25,A,2312,116,1.7,43,15,-68
p25,A,2324,73,2.6,2,14,-71
p25,A,2336,81,4.1,13,12,-74
p25,A,2348,68,3.8,3,10,-76
p25,-30,0000,74,2.3,9,17,-79
p25,A,0010,75,3.4,13,14,-81
p25,A,0020,90,3.0,33,9,-83
p25,A,0030,86,4.7,36,2,-85
p25,A,0040,110,2.3,82,340,-87
p25,A,0100,30,1.9,96,261,-86
p25,A,0140,85,2.8,5,229,-79
p25,A,0210,47,2.3,152,226,-73
p25,A,0220,103,1.6,29,226,-70
p25,A,0240,114,1.8,43,226,-66
p25,A,0300,88,2.3,19,226,-61
p25,A,0710,62,2.6,15,242,-10
p25,A,0720,63,1.6,17,243,-7
p25,A,0730,65,1.6,20,244,-6
p25,A,0740,76,1.6,32,245,-3
p25,A,0810,53,2.8,13,248,2
p25,A,0830,53,2.2,15,251,5
p25,A,1320,123,1.6,148,311,32
p25,A,1338,121,1.7,150,315,32
p25,A,1354,119,2.0,152,319,31
p25,A,1402,101,2.1,136,321,30
p25,A,1450,13,2.0,60,332,26
p25,A,1510,125,2.0,176,336,24
p25,A,1540,103,2.0,160,342,20
p25,A,1650,116,1.6,174,343,18
p25,A,1720,119,2.4,11,356,4
p25,A,1800,115,2.4,13,1,-4
p25,A,1810,113,2.4,10,2,-5
p25,A,1820,104,2.6,4,3,-8
p26,A,1912,53,1.6,138,8,-18
p26,A,1936,63,1.7,150,10,-23
p26,A,2000,67,1.7,156,12,-28
p26,A,2100,73,2.3,168,16,-40
p26,A,2112,46,2.9,142,16,-43
p26,A,2124,10,2.9,106,17,-45
p26,A,2148,65,2.3,163,18,-50
p26,A,2200,72,1.6,172,19,-53
p26,A,2220,60,3.4,162,19,-57
p26,A,2224,66,2.4,168,20,-58
p26,A,2230,81,1.8,3,20,-59
p26,A,2236,66,2.7,169,20,-61
p26,A,2324,83,2.3,11,20,-71
p26,A,2336,71,2.3,1,19,-74
p26,-28,0000,74,2.6,178,27,-79
p26,A,0010,80,2.8,9,27,-79
p26,A,0020,90,2.0,18,26,-84
p26,A,0030,113,1.7,40,24,-85
p26,A,0110,68,2.2,174,222,-86
p26,A,0230,113,1.6,34,220,-68
p26,A,0310,6,2.0,105,222,-59
p26,A,1330,118,1.8,147,313,34
p26,A,1338,123,2.7,152,315,33
p26,A,1346,119,1.8,150,318,33
p26,A,1354,110,2.3,145,320,33
p26,A,1402,110,2.3,145,322,32
p26,A,1418,111,2.1,157,325,31
p26,A,1442,87,3.9,131,331,29
p26,A,1514,94,1.7,146,338,25
p26,A,1530,99,1.8,155,341,23
p26,A,1538,114,1.8,171,342,22
p26,A,1546,97,1.7,155,341,23
p26,A,1554,114,1.6,174,345,19
p26,A,1602,104,1.9,165,346,18
p26,A,1610,113,2.5,5,348,17
p26,A,1618,100,1.8,163,349,16
p26,A,1626,104,1.8,169,350,14
p26,A,1634,100,1.9,166,352,13
p26,A,1642,112,1.9,179,353,12
p26,A,1650,99,1.8,167,354,10
p26,A,1658,95,2.4,164,355,9
p26,A,1706,96,2.2,167,356,8
p27,A,1714,76,2.5,148,357,6
p27,A,1722,91,4.2,163,358,5
p27,A,1730,105,3.5,179,359,3
p27,A,1802,106,2.2,3,3,-3
p27,A,1810,99,2.1,177,4,-4
p27,A,1818,108,2.1,8,4,-6
p27,A,1826,74,1.6,150,5,-8
p27,A,1834,118,1.6,18,6,-9
p27,A,1858,137,1.8,40,8,-14
p27,A,1914,86,1.6,171,10,-17
p27,A,1946,87,2.0,174,13,-24
p27,A,2010,101,2.0,10,14,-29
p27,A,2018,90,3.4,0,15,-30
p27,A,2042,88,2.3,0,17,-36
p27,A,2106,85,2.0,178,18,-41
p27,A,2130,114,2.3,29,20,-46
p27,A,2138,171,2.4,87,20,-48
p27,A,2154,89,1.6,6,21,-51
p27,A,2200,81,2.2,8,22,-53
p27,A,2210,41,2.8,139,22,-55
p27,A,2220,10,2.2,108,23,-57
p27,A,2230,60,2.2,159,24,-59
p27,A,2250,103,1.6,23,25,-63
p27,A,2300,15,1.9,106,25,-66
p27,A,2330,83,1.7,5,26,-72
p27,A,2340,52,2.6,155,27,-75
p27,-26,0010,41,2.6,134,39,-81
p27,A,0020,11,2.8,100,44,-83
p27,A,0030,31,2.4,114,48,-85
p27,A,0100,63,1.7,28,184,-87
p27,A,0120,77,1.9,21,203,-83
p27,A,0140,41,2.6,160,209,-79
p27,A,0150,23,1.7,141,210,-77
p27,A,0220,32,1.6,149,214,-70
p27,A,0230,86,1.6,23,215,-68
p27,A,0240,86,2.6,19,221,-65
p27,A,1110,118,2.1,109,276,31
p27,A,1300,110,1.7,127,306,37
p27,A,1330,150,1.6,179,314,36
p27,A,1346,109,2.6,139,318,35
p27,A,1354,108,2.1,141,320,34
p27,A,1402,134,1.6,169,322,34
p28,A,1410,128,2.4,166,324,33
p28,A,1418,108,2.1,148,326,33
p28,A,1426,120,1.8,161,328,32
p28,A,1434,108,2.1,152,330,31
p28,A,1442,122,3.9,167,332,30
p28,A,1450,88,1.7,136,334,29
p28,A,1458,100,2.5,150,336,28
p28,A,1514,99,1.8,152,339,26
p28,A,1522,96,1.9,151,341,25
p28,A,1546,105,1.7,163,345,22
p28,A,1554,99,1.8,159,347,21
p28,A,1602,110,2.1,172,348,20
p28,A,1610,97,1.8,160,349,18
p28,A,1618,104,2.1,167,351,17
p28,A,1626,96,2.2,161,352,16
p28,A,1634,109,1.9,175,353,14
p28,A,1642,103,1.8,171,354,13
p28,A,1650,109,1.9,178,355,12
p28,A,1658,99,2.1,168,357,10
p28,A,1706,90,2.6,161,358,9
p28,A,1714,91,3.2,163,359,7
p28,A,1722,93,2.5,165,360,6
p28,A,1730,94,3.2,168,0.7,4
p28,A,1810,107,2.6,5,5,-3
p28,A,1826,85,1.7,165,7,-7
p28,A,1834,123,2.7,23,8,-8
p28,A,1842,117,1.6,19,9,-10
p28,A,1850,129,2.3,31,9,-11
p28,A,1906,143,2.3,46,11,-15
p28,A,1938,92,1.6,178,14,-21
p28,A,1954,93,1.8,0,15,-25
p28,A,2010,84,2.3,172,17,-28
p28,A,2018,87,2.7,176,17,-30
p28,A,2028,106,2.9,15,18,-32
p28,A,2034,110,2.2,19,18,-33
p28,A,2042,112,1.6,22,19,-35
p28,A,2050,98,1.6,8,20,-37
p28,A,2058,105,3.4,16,20,-38
p28,A,2114,105,1.8,17,22,-42
p28,A,2154,80,3.2,174,25,-51
p28,A,2200,80,3.2,174,25,-52
p28,A,2210,35,2.5,130,26,-54
p28,A,2220,25,3.0,120,27,-57
p28,A,2230,58,2.2,154,27,-59
p29,A,2240,56,2.2,152,28,-61
p29,A,2250,105,1.8,21,29,-63
p29,A,2300,173,2.2,90,30,-66
p29,A,2340,59,1.8,155,34,-75
p29,-24,0008,84,3.6,166,51,-80
p29,A,0016,91,1.6,169,56,-82
p29,A,0024,49,2.2,121,63,-83
p29,A,0032,44,2.0,105,74,-85
p29,A,0040,60,2.2,104,92,-86
p29,A,0048,74,2.9,91,119,-87
p29,A,0056,47,2.7,43,148,-86
p29,A,0104,88,1.6,65,169,-85
p29,A,0128,59,2.0,11,194,-81
p29,A,0250,17,3.4,138,213,-63
p29,A,0258,39,1.7,160,213,-61
p29,A,1340,175,1.6,26,318,37
p29,A,1420,139,1.7,0,328,34
p29,A,1430,130,1.6,173,330,33
p29,A,1440,112,1.6,158,333,32
p29,A,1448,90,1.6,138,335,31
p29,A,1456,122,3.8,171,336,31
p29,A,1512,85,1.6,138,340,28
p29,A,1536,132,1.8,10,345,25
p29,A,1630,114,1.6,0,354,16
p29,A,1700,125,1.6,15,359,11
p29,A,1724,88,1.6,162,2,6
p29,A,1732,110,2.3,4,3,5
p29,A,1818,19,1.8,98,8,-4
p29,A,1826,117,1.8,17,9,-6
p29,A,1840,128,2.0,29,11,-9
p29,A,2028,66,2.0,154,20,-32
p29,A,2100,77,3.2,167,23,-39
p29,A,2108,59,2.6,149,24,-41
p29,A,2116,46,2.6,136,24,-42
p29,A,2124,140,1.8,53,25,-44
p29,A,2148,50,2.2,142,27,-49
p29,A,2200,60,2.8,152,28,-52
p29,A,2208,60,3.2,152,29,-54
p29,A,2216,33,3.0,126,30,-56
p29,A,2224,38,2.0,131,31,-57
p29,A,2232,60,2.6,152,32,-60
p29,A,2240,60,3.4,153,32,-61
p30,A,2256,13,2.0,106,34,-64
p30,A,2336,50,2.1,140,41,-73
p30,-22,0008,87,2.4,160,61,-79
p30,A,0016,50,2.4,117,67,-81
p30,A,0024,48,2.7,107,75,-82
p30,A,0032,7,2.9,57,87,-83
p30,A,0040,120,2.2,155,102,-84
p30,A,0048,38,1.6,55,121,-85
p30,A,0056,62,3.0,65,140,-84
p30,A,0104,96,1.6,85,156,-84
p30,A,0112,59,2.0,37,168,-82
p30,A,0120,41,2.5,11,177,-81
p30,A,0144,44,1.6,1,193,-76
p30,A,0208,77,2.1,28,201,-71
p30,A,0240,59,2.0,5,207,-64
p30,A,0250,5,1.6,131,208,-63
p30,A,0320,31,1.7,158,213,-55
p30,A,1340,162,1.7,15,318,39
p30,A,1350,119,2.8,152,321,39
p30,A,1400,122,2.0,159,324,38
p30,A,1420,143,2.9,6,329,36
p30,A,1430,130,1.8,174,331,35
p30,A,1440,110,2.5,158,334,34
p30,A,1448,109,2.4,158,336,33
p30,A,1456,91,3.4,141,338,32
p30,A,1512,95,1.7,149,342,30
p30,A,1624,82,1.8,148,355,18
p30,A,1732,127,1.6,21,5,6
p30,A,1740,104,1.7,179,6,4
p30,A,1832,103,2.2,3,12,-6
p30,A,1840,150,2.5,51,12,-8
p30,A,1848,122,2.3,23,13,-10
p30,A,1856,136,2.3,38,14,-11
p30,A,1904,108,2.3,10,15,-13
p30,A,1920,144,2.2,47,16,-16
p30,A,2052,20,2.4,108,25,-36
p30,A,2100,175,2.6,83,26,-38
p30,A,2108,45,2.6,134,26,-40
p30,A,2116,117,1.8,25,27,-42
p30,A,2124,49,2.9,137,28,-43
p30,A,2132,18,2.0,107,29,-45
p30,A,2156,76,3.3,165,31,-50
p31,A,2200,73,2.2,162,31,-51
p31,A,2208,65,3.2,154,32,-53
p31,A,2216,60,2.2,149,33,-55
p31,A,2224,70,1.6,159,34,-57
p31,A,2304,76,1.8,164,40,-66
p31,A,2312,74,2.2,161,41,-67
p31,A,2320,83,2.6,170,43,-69
p31,A,2328,67,1.8,152,45,-71
p31,-20,0010,63,2.2,128,69,-78
p31,A,0020,17,2.8,73,80,-80
p31,A,0040,26,3.3,57,107,-83
p31,A,0050,31,1.7,48,121,-83
p31,A,0100,55,1.6,54,142,-82
p31,A,0210,44,1.7,63,195,-70
p31,A,0300,52,2.5,69,206,-59
p31,A,1400,120,4.5,20,324,38
p31,A,1410,145,3.5,23,327,39
p31,A,1420,157,2.9,76,330,38
p31,A,1430,131,1.7,28,332,37
p31,A,1440,117,2.6,31,336,36
p31,A,1448,112,2.2,32,337,35
p31,A,1456,116,2.2,35,339,34
p31,A,1504,111,1.7,36,341,32
p31,A,1512,112,2.6,38,343,31
p31,A,1520,112,2.0,40,345,30
p31,A,1528,109,2.2,41,346,29
p31,A,1536,130,2.2,42,348,28
p31,A,1640,90,2.1,52,359,17
p31,A,1656,127,2.4,54,1,14
p31,A,1704,113,2.2,55,3,12
p31,A,1712,115,1.7,56,4,11
p31,A,1728,116,2.0,57,6,8
p31,A,1736,98,1.6,58,7,6
p31,A,1744,108,3.3,4,8,4
p31,A,1828,115,2.2,15,13,-5
p31,A,1848,143,4.0,44,15,-9
p31,A,2040,131,2.0,38,26,-33
p31,A,2048,103,2.0,10,27,-35
p31,A,2052,113,3.0,20,27,-36
p31,A,2100,92,1.7,9,28,-38
p31,A,2124,134,2.6,41,30,-43
p31,A,2132,94,2.2,1,31,-45
p32,A,2148,124,3.4,31,33,-48
p32,A,2200,55,2.0,142,34,-51
p32,A,2210,40,1.7,127,35,-53
p32,A,2310,60,2.8,143,45,-66
p32,A,2320,17,1.8,99,48,-68
p32,A,2330,85,6.1,165,50,-70
p32,A,2340,76,3.0,154,54,-73
p32,A,2350,82,2.8,156,58,-74
p32,-18,0000,50,3.3,113,70,-75
p32,A,0010,26,1.6,85,76,-77
p32,A,0020,52,1.7,102,86,-78
p32,A,0030,144,1.7,5,95,-79
p32,A,0050,42,2.2,59,122,-81
p32,A,0100,54,3.3,57,139,-80
p32,A,0150,144,2.3,110,181,-73
p32,A,0210,88,1.7,54,190,-70
p32,A,0300,60,3.2,10,203,-58
p32,A,0310,125,2.4,76,204,-57
p32,A,1400,110,3.7,148,326,41
p32,A,1410,119,4.2,159,328,41
p32,A,1420,126,4.0,170,331,40
p32,A,1430,130,3.0,175,334,39
p32,A,1440,106,2.8,155,337,37
p32,A,1448,117,3.1,168,339,36
p32,A,1456,113,2.2,166,341,35
p32,A,1504,113,2.6,167,343,34
p32,A,1512,113,2.0,168,344,33
p32,A,1520,117,2.2,175,346,32
p32,A,1528,116,2.0,174,348,30
p32,A,1536,118,2.2,177,350,29
p32,A,1544,129,1.7,11,351,28
p32,A,1552,113,2.6,176,353,27
p32,A,1640,105,2.7,174,0.7,18
p32,A,1704,132,2.0,14,4,13
p32,A,1712,113,2.2,6,5,12
p32,A,1720,95,1.6,172,6,10
p32,A,1736,106,2.4,1,9,7
p32,A,1740,125,2.7,21,9,6
p32,A,1840,0,2.0,80,16,-6
p32,A,1848,137,3.6,38,17,-8
p32,A,1856,138,2.4,39,18,-10
p32,A,2040,127,3.0,32,28,-32
p33,A,2052,113,2.4,19,29,-35
p33,A,2100,3,2.9,88,30,-37
p33,A,2116,134,2.9,39,32,-40
p33,A,2124,113,2.9,19,33,-42
p33,A,2200,35,2.2,120,37,-50
p33,A,2210,55,3.0,140,39,-52
p33,A,2220,16,1.8,100,40,-55
p33,A,2300,61,1.8,141,48,-63
p33,A,2310,59,1.8,139,50,-65
p33,A,2320,68,4.3,146,53,-67
p33,A,2330,54,3.6,130,55,-69
p33,A,2340,55,3.0,127,60,-72
p33,A,2350,60,2.6,129,64,-73
p33,-16,0040,55,2.8,80,112,-78
p33,A,0100,25,2.3,30,136,-78
p33,A,0110,9,1.8,8,145,-78
p33,A,0130,50,2.4,31,163,-75
p33,A,0140,46,3.0,20,172,-74
p33,A,0150,18,2.9,168,176,-72
p33,A,0220,164,2.2,120,194,-67
p33,A,0300,20,2.8,154,199,-58
p33,A,0310,120,2.5,73,201,-56
p33,A,1350,158,2.0,13,323,44
p33,A,1400,127,3.4,165,327,43
p33,A,1408,111,3.5,152,329,43
p33,A,1416,119,4.1,163,332,42
p33,A,1424,121,3.0,166,334,41
p33,A,1432,123,3.0,171,336,40
p33,A,1440,106,2.6,155,338,39
p33,A,1448,131,1.7,3,340,38
p33,A,1456,140,1.7,13,342,37
p33,A,1504,135,2.4,9,344,36
p33,A,1512,115,1.6,172,346,34
